original_class,original_probability,new_probability,confidence_diff,class_change,new_class,explainer,strategy,sigma,time,num_features
Egyptian_cat,0.97678727,0.9831496,-0.006362319,False,Egyptian_cat,shap,top,1,31.88150954246521,1
Egyptian_cat,0.97678727,0.0005863342,0.97620094,True,window_screen,shap,rest,1,0.26628923416137695,1
Egyptian_cat,0.97678727,0.95356363,0.023223639,False,Egyptian_cat,shap,top,1,0.29922914505004883,2
Egyptian_cat,0.97678727,0.0076051163,0.96918213,True,window_screen,shap,rest,1,0.298173189163208,2
Egyptian_cat,0.97678727,0.85504144,0.121745825,False,Egyptian_cat,shap,top,1,0.25917983055114746,3
Egyptian_cat,0.97678727,0.019877197,0.9569101,True,Siamese_cat,shap,rest,1,0.27224230766296387,3
Egyptian_cat,0.97678727,0.83216816,0.1446191,False,Egyptian_cat,shap,top,1,0.28063344955444336,4
Egyptian_cat,0.97678727,0.037763536,0.93902373,True,jigsaw_puzzle,shap,rest,1,0.3685641288757324,4
Egyptian_cat,0.97678727,0.81682634,0.15996093,False,Egyptian_cat,shap,top,1,0.3101339340209961,5
Egyptian_cat,0.97678727,0.12710465,0.8496826,True,jigsaw_puzzle,shap,rest,1,0.3017103672027588,5
Egyptian_cat,0.97678727,0.6179664,0.35882086,False,Egyptian_cat,shap,top,1,0.30124974250793457,6
Egyptian_cat,0.97678727,0.12277306,0.8540142,True,jigsaw_puzzle,shap,rest,1,0.306180477142334,6
Egyptian_cat,0.97678727,0.090517126,0.88627017,True,Airedale,shap,top,1,0.28214287757873535,7
Egyptian_cat,0.97678727,0.16136461,0.81542265,True,jigsaw_puzzle,shap,rest,1,0.26300692558288574,7
Egyptian_cat,0.97678727,0.082694866,0.8940924,True,Airedale,shap,top,1,0.24833440780639648,8
Egyptian_cat,0.97678727,0.1868476,0.78993964,True,tabby,shap,rest,1,0.24037575721740723,8
Egyptian_cat,0.97678727,0.19823708,0.7785502,False,Egyptian_cat,shap,top,1,0.22878670692443848,9
Egyptian_cat,0.97678727,0.31444916,0.66233814,True,tabby,shap,rest,1,0.23243355751037598,9
Egyptian_cat,0.97678727,0.18542717,0.7913601,False,Egyptian_cat,shap,top,1,0.21641826629638672,10
Egyptian_cat,0.97678727,0.2706768,0.7061105,True,tabby,shap,rest,1,0.22835636138916016,10
Egyptian_cat,0.97678727,0.25878447,0.7180028,False,Egyptian_cat,shap,top,1,0.21841716766357422,11
Egyptian_cat,0.97678727,0.54478705,0.43200022,False,Egyptian_cat,shap,rest,1,0.2283923625946045,11
Egyptian_cat,0.97678727,0.18033145,0.7964558,False,Egyptian_cat,shap,top,1,0.21812725067138672,12
Egyptian_cat,0.97678727,0.67940784,0.29737943,False,Egyptian_cat,shap,rest,1,0.2272634506225586,12
Egyptian_cat,0.97678727,0.111238934,0.8655483,False,Egyptian_cat,shap,top,1,0.21953630447387695,13
Egyptian_cat,0.97678727,0.7913764,0.18541086,False,Egyptian_cat,shap,rest,1,0.22040414810180664,13
Egyptian_cat,0.97678727,0.074027896,0.9027594,True,Christmas_stocking,shap,top,1,0.21343088150024414,14
Egyptian_cat,0.97678727,0.8144898,0.16229749,False,Egyptian_cat,shap,rest,1,0.22146272659301758,14
Egyptian_cat,0.97678727,0.061083227,0.915704,True,tabby,shap,top,1,0.22046971321105957,15
Egyptian_cat,0.97678727,0.7663345,0.2104528,False,Egyptian_cat,shap,rest,1,0.22240447998046875,15
Egyptian_cat,0.97678727,0.03640359,0.9403837,True,Airedale,shap,top,1,0.21826601028442383,16
Egyptian_cat,0.97678727,0.72117347,0.2556138,False,Egyptian_cat,shap,rest,1,0.2174220085144043,16
Egyptian_cat,0.97678727,0.028050518,0.9487367,True,Airedale,shap,top,1,0.22245001792907715,17
Egyptian_cat,0.97678727,0.7232895,0.25349778,False,Egyptian_cat,shap,rest,1,0.21845579147338867,17
Egyptian_cat,0.97678727,0.013153677,0.9636336,True,quilt,shap,top,1,0.2214038372039795,18
Egyptian_cat,0.97678727,0.7672043,0.20958298,False,Egyptian_cat,shap,rest,1,0.22343134880065918,18
Egyptian_cat,0.97678727,0.0068195323,0.9699677,True,kimono,shap,top,1,0.22243142127990723,19
Egyptian_cat,0.97678727,0.76835245,0.20843482,False,Egyptian_cat,shap,rest,1,0.22043967247009277,19
Egyptian_cat,0.97678727,0.0034073954,0.97337985,True,kimono,shap,top,1,0.22326374053955078,20
Egyptian_cat,0.97678727,0.8114108,0.16537648,False,Egyptian_cat,shap,rest,1,0.21912240982055664,20
Siamese_cat,0.96075493,0.53767586,0.42307907,False,Siamese_cat,shap,top,1,19.57986855506897,1
Siamese_cat,0.96075493,0.0026915288,0.9580634,True,poncho,shap,rest,1,0.23638200759887695,1
Siamese_cat,0.96075493,0.04746842,0.9132865,True,keeshond,shap,top,1,0.2160947322845459,2
Siamese_cat,0.96075493,0.071131915,0.88962305,True,jigsaw_puzzle,shap,rest,1,0.2323751449584961,2
Siamese_cat,0.96075493,0.1775485,0.78320646,True,keeshond,shap,top,1,0.21845197677612305,3
Siamese_cat,0.96075493,0.19581461,0.7649403,False,Siamese_cat,shap,rest,1,0.2381899356842041,3
Siamese_cat,0.96075493,0.13513802,0.8256169,True,keeshond,shap,top,1,0.22896265983581543,4
Siamese_cat,0.96075493,0.06780748,0.89294744,True,jigsaw_puzzle,shap,rest,1,0.23458194732666016,4
Siamese_cat,0.96075493,0.062907845,0.89784706,True,Old_English_sheepdog,shap,top,1,0.22241473197937012,5
Siamese_cat,0.96075493,0.69522464,0.2655303,False,Siamese_cat,shap,rest,1,0.23634099960327148,5
Siamese_cat,0.96075493,0.03767148,0.9230834,True,keeshond,shap,top,1,0.23235177993774414,6
Siamese_cat,0.96075493,0.1591343,0.8016206,True,keeshond,shap,rest,1,0.2643282413482666,6
Siamese_cat,0.96075493,0.006964355,0.9537906,True,keeshond,shap,top,1,0.2642827033996582,7
Siamese_cat,0.96075493,0.08873292,0.87202203,True,keeshond,shap,rest,1,0.3061821460723877,7
Siamese_cat,0.96075493,0.0039152787,0.9568397,True,keeshond,shap,top,1,0.273301362991333,8
Siamese_cat,0.96075493,0.06696831,0.8937866,True,keeshond,shap,rest,1,0.25892162322998047,8
Siamese_cat,0.96075493,0.0028427197,0.9579122,True,standard_poodle,shap,top,1,0.45780420303344727,9
Siamese_cat,0.96075493,0.091246404,0.8695085,True,keeshond,shap,rest,1,0.23259449005126953,9
Siamese_cat,0.96075493,0.0005687504,0.9601862,True,keeshond,shap,top,1,0.22835254669189453,10
Siamese_cat,0.96075493,0.13478628,0.8259686,True,keeshond,shap,rest,1,0.23337554931640625,10
Siamese_cat,0.96075493,0.00046412303,0.9602908,True,keeshond,shap,top,1,0.25335049629211426,11
Siamese_cat,0.96075493,0.1523221,0.8084328,True,keeshond,shap,rest,1,0.2435145378112793,11
Siamese_cat,0.96075493,0.0005053007,0.9602496,True,keeshond,shap,top,1,0.24333548545837402,12
Siamese_cat,0.96075493,0.18480836,0.77594656,True,keeshond,shap,rest,1,0.2790100574493408,12
Siamese_cat,0.96075493,0.001060992,0.95969397,True,keeshond,shap,top,1,0.328369140625,13
Siamese_cat,0.96075493,0.16576058,0.79499435,True,jigsaw_puzzle,shap,rest,1,0.30216026306152344,13
Siamese_cat,0.96075493,0.0018519824,0.95890296,True,keeshond,shap,top,1,0.2610657215118408,14
Siamese_cat,0.96075493,0.34631744,0.61443746,False,Siamese_cat,shap,rest,1,0.24690747261047363,14
Siamese_cat,0.96075493,0.0020976078,0.9586573,True,keeshond,shap,top,1,0.2282733917236328,15
Siamese_cat,0.96075493,0.30231372,0.6584412,False,Siamese_cat,shap,rest,1,0.23340487480163574,15
Siamese_cat,0.96075493,0.0027640173,0.9579909,True,keeshond,shap,top,1,0.22240281105041504,16
Siamese_cat,0.96075493,0.09011781,0.8706371,True,keeshond,shap,rest,1,0.310077428817749,16
Siamese_cat,0.96075493,0.0019464841,0.9588084,True,keeshond,shap,top,1,0.30280017852783203,17
Siamese_cat,0.96075493,0.5007219,0.46003306,False,Siamese_cat,shap,rest,1,0.28120994567871094,17
Siamese_cat,0.96075493,0.0012914945,0.9594634,True,keeshond,shap,top,1,0.26126956939697266,18
Siamese_cat,0.96075493,0.44695306,0.5138019,False,Siamese_cat,shap,rest,1,0.23985743522644043,18
Siamese_cat,0.96075493,0.00058220205,0.9601727,True,keeshond,shap,top,1,0.233506441116333,19
Siamese_cat,0.96075493,0.34766868,0.6130862,False,Siamese_cat,shap,rest,1,0.22683954238891602,19
Siamese_cat,0.96075493,0.0002825906,0.96047235,True,keeshond,shap,top,1,0.23041296005249023,20
Siamese_cat,0.96075493,0.28813925,0.67261565,False,Siamese_cat,shap,rest,1,0.21943998336791992,20
quilt,0.97600704,0.9446759,0.031331122,False,quilt,shap,top,1,19.494670867919922,1
quilt,0.97600704,0.0023310126,0.973676,True,prayer_rug,shap,rest,1,0.23212122917175293,1
quilt,0.97600704,0.9411414,0.034865618,False,quilt,shap,top,1,0.21342825889587402,2
quilt,0.97600704,0.006388981,0.9696181,True,poncho,shap,rest,1,0.22337746620178223,2
quilt,0.97600704,0.8912859,0.08472115,False,quilt,shap,top,1,0.21038532257080078,3
quilt,0.97600704,0.006781595,0.96922547,True,poncho,shap,rest,1,0.22738957405090332,3
quilt,0.97600704,0.8596221,0.11638492,False,quilt,shap,top,1,0.21340131759643555,4
quilt,0.97600704,0.012845534,0.9631615,True,poncho,shap,rest,1,0.22817111015319824,4
quilt,0.97600704,0.7805448,0.19546223,False,quilt,shap,top,1,0.2104339599609375,5
quilt,0.97600704,0.036477305,0.9395297,True,poncho,shap,rest,1,0.22943830490112305,5
quilt,0.97600704,0.73500794,0.2409991,False,quilt,shap,top,1,0.2251594066619873,6
quilt,0.97600704,0.019385057,0.956622,True,umbrella,shap,rest,1,0.23038411140441895,6
quilt,0.97600704,0.7149703,0.26103675,False,quilt,shap,top,1,0.21959304809570312,7
quilt,0.97600704,0.21298184,0.7630252,False,quilt,shap,rest,1,0.21642756462097168,7
quilt,0.97600704,0.68494236,0.29106468,False,quilt,shap,top,1,0.2253868579864502,8
quilt,0.97600704,0.16210827,0.8138988,False,quilt,shap,rest,1,0.2253718376159668,8
quilt,0.97600704,0.70079476,0.2752123,False,quilt,shap,top,1,0.22041034698486328,9
quilt,0.97600704,0.20431587,0.7716912,False,quilt,shap,rest,1,0.22339701652526855,9
quilt,0.97600704,0.5848251,0.39118195,False,quilt,shap,top,1,0.21725058555603027,10
quilt,0.97600704,0.06851405,0.907493,True,jigsaw_puzzle,shap,rest,1,0.22349810600280762,10
quilt,0.97600704,0.3772434,0.59876364,True,jigsaw_puzzle,shap,top,1,0.22635412216186523,11
quilt,0.97600704,0.13582343,0.8401836,False,quilt,shap,rest,1,0.2224411964416504,11
quilt,0.97600704,0.13273405,0.843273,True,jigsaw_puzzle,shap,top,1,0.21369147300720215,12
quilt,0.97600704,0.33128855,0.6447185,False,quilt,shap,rest,1,0.22838044166564941,12
quilt,0.97600704,0.10093946,0.8750676,True,jigsaw_puzzle,shap,top,1,0.2164170742034912,13
quilt,0.97600704,0.094244786,0.88176227,True,apron,shap,rest,1,0.23041033744812012,13
quilt,0.97600704,0.07380266,0.9022044,True,jigsaw_puzzle,shap,top,1,0.21741056442260742,14
quilt,0.97600704,0.026168851,0.9498382,True,apron,shap,rest,1,0.22196245193481445,14
quilt,0.97600704,0.05166056,0.9243465,True,jigsaw_puzzle,shap,top,1,0.22142314910888672,15
quilt,0.97600704,0.07173208,0.90427494,True,apron,shap,rest,1,0.21766877174377441,15
quilt,0.97600704,0.039007563,0.9369995,True,jigsaw_puzzle,shap,top,1,0.22440433502197266,16
quilt,0.97600704,0.09012093,0.88588613,True,apron,shap,rest,1,0.22662639617919922,16
quilt,0.97600704,0.035711166,0.9402959,True,jigsaw_puzzle,shap,top,1,0.21995258331298828,17
quilt,0.97600704,0.070627846,0.9053792,True,triceratops,shap,rest,1,0.21741914749145508,17
quilt,0.97600704,0.03219586,0.9438112,True,Shetland_sheepdog,shap,top,1,0.22287440299987793,18
quilt,0.97600704,0.23128086,0.7447262,False,quilt,shap,rest,1,0.21645736694335938,18
quilt,0.97600704,0.021321036,0.954686,True,jigsaw_puzzle,shap,top,1,0.22738909721374512,19
quilt,0.97600704,0.3706482,0.60535884,False,quilt,shap,rest,1,0.21950149536132812,19
quilt,0.97600704,0.01477724,0.9612298,True,Shetland_sheepdog,shap,top,1,0.4481337070465088,20
quilt,0.97600704,0.5266977,0.44930935,False,quilt,shap,rest,1,0.21239590644836426,20
Siamese_cat,0.9998198,0.99350846,0.006311357,False,Siamese_cat,shap,top,1,19.50640034675598,1
Siamese_cat,0.9998198,9.452289e-05,0.9997253,True,barn,shap,rest,1,0.23916888236999512,1
Siamese_cat,0.9998198,0.7361101,0.26370972,False,Siamese_cat,shap,top,1,0.2163839340209961,2
Siamese_cat,0.9998198,0.0018648243,0.99795496,True,window_screen,shap,rest,1,0.23138046264648438,2
Siamese_cat,0.9998198,0.9295973,0.0702225,False,Siamese_cat,shap,top,1,0.21642684936523438,3
Siamese_cat,0.9998198,0.0077902414,0.99202955,True,Scotch_terrier,shap,rest,1,0.23636937141418457,3
Siamese_cat,0.9998198,0.78951985,0.21029997,False,Siamese_cat,shap,top,1,0.21410512924194336,4
Siamese_cat,0.9998198,0.0022755514,0.9975443,True,American_black_bear,shap,rest,1,0.229386568069458,4
Siamese_cat,0.9998198,0.7916961,0.20812374,False,Siamese_cat,shap,top,1,0.22642207145690918,5
Siamese_cat,0.9998198,0.021559726,0.9782601,True,birdhouse,shap,rest,1,0.23070979118347168,5
Siamese_cat,0.9998198,0.7738663,0.22595352,False,Siamese_cat,shap,top,1,0.21711444854736328,6
Siamese_cat,0.9998198,0.31500927,0.6848105,False,Siamese_cat,shap,rest,1,0.2254955768585205,6
Siamese_cat,0.9998198,0.15517774,0.84464204,True,schipperke,shap,top,1,0.22029376029968262,7
Siamese_cat,0.9998198,0.6146807,0.3851391,False,Siamese_cat,shap,rest,1,0.22739338874816895,7
Siamese_cat,0.9998198,0.20839988,0.7914199,True,schipperke,shap,top,1,0.2234022617340088,8
Siamese_cat,0.9998198,0.89168096,0.10813886,False,Siamese_cat,shap,rest,1,0.23233795166015625,8
Siamese_cat,0.9998198,0.13723081,0.862589,True,schipperke,shap,top,1,0.21842312812805176,9
Siamese_cat,0.9998198,0.939569,0.06025082,False,Siamese_cat,shap,rest,1,0.22761845588684082,9
Siamese_cat,0.9998198,0.15242748,0.8473923,True,schipperke,shap,top,1,0.22318744659423828,10
Siamese_cat,0.9998198,0.90512013,0.09469968,False,Siamese_cat,shap,rest,1,0.2277085781097412,10
Siamese_cat,0.9998198,0.1666865,0.83313334,False,Siamese_cat,shap,top,1,0.22041058540344238,11
Siamese_cat,0.9998198,0.9209923,0.0788275,False,Siamese_cat,shap,rest,1,0.22935724258422852,11
Siamese_cat,0.9998198,0.1989556,0.8008642,False,Siamese_cat,shap,top,1,0.21841716766357422,12
Siamese_cat,0.9998198,0.9957963,0.0040234923,False,Siamese_cat,shap,rest,1,0.23041272163391113,12
Siamese_cat,0.9998198,0.15986834,0.83995146,True,jigsaw_puzzle,shap,top,1,0.23537731170654297,13
Siamese_cat,0.9998198,0.98923737,0.010582447,False,Siamese_cat,shap,rest,1,0.2311255931854248,13
Siamese_cat,0.9998198,0.23053265,0.76928717,False,Siamese_cat,shap,top,1,0.2174520492553711,14
Siamese_cat,0.9998198,0.9831072,0.016712606,False,Siamese_cat,shap,rest,1,0.22787880897521973,14
Siamese_cat,0.9998198,0.04947843,0.9503414,True,standard_poodle,shap,top,1,0.21819281578063965,15
Siamese_cat,0.9998198,0.99849844,0.0013213754,False,Siamese_cat,shap,rest,1,0.2261819839477539,15
Siamese_cat,0.9998198,0.024115307,0.9757045,True,jigsaw_puzzle,shap,top,1,0.2223529815673828,16
Siamese_cat,0.9998198,0.99828976,0.0015300512,False,Siamese_cat,shap,rest,1,0.22851920127868652,16
Siamese_cat,0.9998198,0.044244602,0.9555752,True,jigsaw_puzzle,shap,top,1,0.22191548347473145,17
Siamese_cat,0.9998198,0.99557376,0.004246056,False,Siamese_cat,shap,rest,1,0.22289514541625977,17
Siamese_cat,0.9998198,0.011183292,0.9886365,True,jigsaw_puzzle,shap,top,1,0.22732949256896973,18
Siamese_cat,0.9998198,0.99685705,0.002962768,False,Siamese_cat,shap,rest,1,0.22778725624084473,18
Siamese_cat,0.9998198,0.031056503,0.9687633,True,jigsaw_puzzle,shap,top,1,0.22738075256347656,19
Siamese_cat,0.9998198,0.98927516,0.010544658,False,Siamese_cat,shap,rest,1,0.22035717964172363,19
Siamese_cat,0.9998198,0.005620926,0.9941989,True,doormat,shap,top,1,0.22751808166503906,20
Siamese_cat,0.9998198,0.9953099,0.004509926,False,Siamese_cat,shap,rest,1,0.23337936401367188,20
Persian_cat,0.913235,0.7240396,0.1891954,False,Persian_cat,shap,top,1,19.091413736343384,1
Persian_cat,0.913235,5.0779243e-05,0.9131842,True,poncho,shap,rest,1,0.28829169273376465,1
Persian_cat,0.913235,0.9071155,0.0061194897,False,Persian_cat,shap,top,1,0.21681976318359375,2
Persian_cat,0.913235,4.1142364e-05,0.9131939,True,birdhouse,shap,rest,1,0.22991490364074707,2
Persian_cat,0.913235,0.9470494,-0.03381437,False,Persian_cat,shap,top,1,0.21632790565490723,3
Persian_cat,0.913235,0.00025286124,0.91298217,True,bib,shap,rest,1,0.22452521324157715,3
Persian_cat,0.913235,0.95816,-0.044924974,False,Persian_cat,shap,top,1,0.21848535537719727,4
Persian_cat,0.913235,0.0016830198,0.911552,True,doormat,shap,rest,1,0.21943140029907227,4
Persian_cat,0.913235,0.92601657,-0.01278156,False,Persian_cat,shap,top,1,0.21742749214172363,5
Persian_cat,0.913235,0.0054845978,0.9077504,True,jigsaw_puzzle,shap,rest,1,0.22951197624206543,5
Persian_cat,0.913235,0.8606293,0.05260569,False,Persian_cat,shap,top,1,0.21919751167297363,6
Persian_cat,0.913235,0.008023689,0.9052113,True,jigsaw_puzzle,shap,rest,1,0.226395845413208,6
Persian_cat,0.913235,0.91060597,0.0026290417,False,Persian_cat,shap,top,1,0.21944165229797363,7
Persian_cat,0.913235,0.013222364,0.9000127,True,jigsaw_puzzle,shap,rest,1,0.21741223335266113,7
Persian_cat,0.913235,0.9332874,-0.020052373,False,Persian_cat,shap,top,1,0.21837663650512695,8
Persian_cat,0.913235,0.0062819156,0.9069531,True,jigsaw_puzzle,shap,rest,1,0.22993922233581543,8
Persian_cat,0.913235,0.9452824,-0.03204739,False,Persian_cat,shap,top,1,0.2150135040283203,9
Persian_cat,0.913235,0.019853331,0.89338166,True,doormat,shap,rest,1,0.22739386558532715,9
Persian_cat,0.913235,0.9556556,-0.042420566,False,Persian_cat,shap,top,1,0.2204115390777588,10
